,Unnamed: 0,Port Name,State,Port Code,Border,Date,Measure,Value,Location,location_x,location_y,year,month,agg_month,day_of_the_week,is_week_day
77043,77043,Douglas,Arizona,2601,US-Mexico Border,2013-05-01,Truck Containers Empty,1177,POINT (-109.56 31.33),-109.56,31.33,2013,5,209,2,1
77060,77060,Brownsville,Texas,2301,US-Mexico Border,2013-05-01,Pedestrians,189919,POINT (-97.5 25.89),-97.5,25.89,2013,5,209,2,1
77084,77084,Presidio,Texas,2403,US-Mexico Border,2013-05-01,Bus Passengers,572,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,5,209,2,1
77087,77087,Del Rio,Texas,2302,US-Mexico Border,2013-05-01,Truck Containers Full,4445,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,5,209,2,1
77092,77092,Rio Grande City,Texas,2307,US-Mexico Border,2013-05-01,Bus Passengers,0,POINT (-98.8 26.37),-98.8,26.37,2013,5,209,2,1
77102,77102,Calexico,California,2503,US-Mexico Border,2013-05-01,Buses,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,5,209,2,1
77114,77114,Naco,Arizona,2603,US-Mexico Border,2013-05-01,Trucks,363,POINT (-109.95 31.33),-109.95,31.33,2013,5,209,2,1
77120,77120,Progreso,Texas,2309,US-Mexico Border,2013-05-01,Bus Passengers,0,POINT (-97.95 26.06),-97.95,26.06,2013,5,209,2,1
77133,77133,Naco,Arizona,2603,US-Mexico Border,2013-05-01,Rail Containers Full,0,POINT (-109.95 31.33),-109.95,31.33,2013,5,209,2,1
77141,77141,Progreso,Texas,2309,US-Mexico Border,2013-05-01,Personal Vehicle Passengers,197927,POINT (-97.95 26.06),-97.95,26.06,2013,5,209,2,1
77142,77142,Roma,Texas,2310,US-Mexico Border,2013-05-01,Buses,31,POINT (-99.02 26.4),-99.02,26.4,2013,5,209,2,1
77145,77145,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-05-01,Rail Containers Empty,0,POINT (-106.68 31.78),-106.68,31.78,2013,5,209,2,1
77151,77151,El Paso,Texas,2402,US-Mexico Border,2013-05-01,Truck Containers Full,36082,POINT (-106.45 31.76),-106.45,31.76,2013,5,209,2,1
77153,77153,San Luis,Arizona,2608,US-Mexico Border,2013-05-01,Bus Passengers,18,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,5,209,2,1
77162,77162,Otay Mesa,California,2506,US-Mexico Border,2013-05-01,Buses,3435,POINT (-116.94 32.55),-116.94,32.55,2013,5,209,2,1
77190,77190,Nogales,Arizona,2604,US-Mexico Border,2013-05-01,Truck Containers Empty,5258,POINT (-110.94 31.33),-110.94,31.33,2013,5,209,2,1
77197,77197,Progreso,Texas,2309,US-Mexico Border,2013-05-01,Trains,0,POINT (-97.95 26.06),-97.95,26.06,2013,5,209,2,1
77222,77222,Lukeville,Arizona,2602,US-Mexico Border,2013-05-01,Train Passengers,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,5,209,2,1
77233,77233,Hidalgo,Texas,2305,US-Mexico Border,2013-05-01,Personal Vehicle Passengers,791984,POINT (-98.27 26.1),-98.27,26.1,2013,5,209,2,1
77847,77847,Columbus,New Mexico,2406,US-Mexico Border,2013-04-01,Personal Vehicle Passengers,41716,POINT (-107.63 31.78),-107.63,31.78,2013,4,208,0,1
77851,77851,Hidalgo,Texas,2305,US-Mexico Border,2013-04-01,Rail Containers Empty,0,POINT (-98.27 26.1),-98.27,26.1,2013,4,208,0,1
77854,77854,Lukeville,Arizona,2602,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,4,208,0,1
77860,77860,Tecate,California,2505,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-116.63 32.58),-116.63,32.58,2013,4,208,0,1
77864,77864,Brownsville,Texas,2301,US-Mexico Border,2013-04-01,Trucks,19123,POINT (-97.5 25.89),-97.5,25.89,2013,4,208,0,1
77879,77879,El Paso,Texas,2402,US-Mexico Border,2013-04-01,Rail Containers Full,2742,POINT (-106.45 31.76),-106.45,31.76,2013,4,208,0,1
77892,77892,San Luis,Arizona,2608,US-Mexico Border,2013-04-01,Train Passengers,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,4,208,0,1
77902,77902,Columbus,New Mexico,2406,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-107.63 31.78),-107.63,31.78,2013,4,208,0,1
77913,77913,Nogales,Arizona,2604,US-Mexico Border,2013-04-01,Buses,662,POINT (-110.94 31.33),-110.94,31.33,2013,4,208,0,1
77940,77940,Lukeville,Arizona,2602,US-Mexico Border,2013-04-01,Personal Vehicle Passengers,52153,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,4,208,0,1
77943,77943,El Paso,Texas,2402,US-Mexico Border,2013-04-01,Pedestrians,484964,POINT (-106.45 31.76),-106.45,31.76,2013,4,208,0,1
77949,77949,El Paso,Texas,2402,US-Mexico Border,2013-04-01,Trains,121,POINT (-106.45 31.76),-106.45,31.76,2013,4,208,0,1
77950,77950,San Luis,Arizona,2608,US-Mexico Border,2013-04-01,Truck Containers Full,1630,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,4,208,0,1
77972,77972,El Paso,Texas,2402,US-Mexico Border,2013-04-01,Personal Vehicles,860327,POINT (-106.45 31.76),-106.45,31.76,2013,4,208,0,1
77990,77990,Tecate,California,2505,US-Mexico Border,2013-04-01,Pedestrians,67422,POINT (-116.63 32.58),-116.63,32.58,2013,4,208,0,1
78026,78026,Calexico,California,2503,US-Mexico Border,2013-04-01,Truck Containers Full,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,4,208,0,1
78035,78035,Otay Mesa,California,2506,US-Mexico Border,2013-04-01,Pedestrians,266141,POINT (-116.94 32.55),-116.94,32.55,2013,4,208,0,1
78036,78036,Otay Mesa,California,2506,US-Mexico Border,2013-04-01,Personal Vehicle Passengers,795011,POINT (-116.94 32.55),-116.94,32.55,2013,4,208,0,1
78046,78046,Columbus,New Mexico,2406,US-Mexico Border,2013-04-01,Truck Containers Empty,53,POINT (-107.63 31.78),-107.63,31.78,2013,4,208,0,1
78063,78063,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-04-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,4,208,0,1
78107,78107,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-106.68 31.78),-106.68,31.78,2013,4,208,0,1
78131,78131,Rio Grande City,Texas,2307,US-Mexico Border,2013-04-01,Rail Containers Empty,0,POINT (-98.8 26.37),-98.8,26.37,2013,4,208,0,1
78463,78463,Nogales,Arizona,2604,US-Mexico Border,2013-04-01,Train Passengers,316,POINT (-110.94 31.33),-110.94,31.33,2013,4,208,0,1
78599,78599,Roma,Texas,2310,US-Mexico Border,2013-04-01,Truck Containers Full,444,POINT (-99.02 26.4),-99.02,26.4,2013,4,208,0,1
78783,78783,Douglas,Arizona,2601,US-Mexico Border,2013-04-01,Rail Containers Empty,0,POINT (-109.56 31.33),-109.56,31.33,2013,4,208,0,1
78785,78785,Rio Grande City,Texas,2307,US-Mexico Border,2013-04-01,Buses,0,POINT (-98.8 26.37),-98.8,26.37,2013,4,208,0,1
78789,78789,Hidalgo,Texas,2305,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-98.27 26.1),-98.27,26.1,2013,4,208,0,1
78794,78794,Tecate,California,2505,US-Mexico Border,2013-04-01,Buses,3,POINT (-116.63 32.58),-116.63,32.58,2013,4,208,0,1
78801,78801,Andrade,California,2502,US-Mexico Border,2013-04-01,Trains,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,4,208,0,1
78809,78809,San Luis,Arizona,2608,US-Mexico Border,2013-04-01,Personal Vehicles,258648,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,4,208,0,1
78829,78829,Sasabe,Arizona,2606,US-Mexico Border,2013-04-01,Personal Vehicles,1247,POINT (-111.54 31.48),-111.54,31.48,2013,4,208,0,1
78834,78834,Douglas,Arizona,2601,US-Mexico Border,2013-04-01,Truck Containers Full,1448,POINT (-109.56 31.33),-109.56,31.33,2013,4,208,0,1
78836,78836,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-04-01,Pedestrians,9940,POINT (-106.68 31.78),-106.68,31.78,2013,4,208,0,1
78868,78868,Eagle Pass,Texas,2303,US-Mexico Border,2013-04-01,Truck Containers Full,6876,POINT (-100.51 28.71),-100.51,28.71,2013,4,208,0,1
78883,78883,Andrade,California,2502,US-Mexico Border,2013-04-01,Buses,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,4,208,0,1
78887,78887,Del Rio,Texas,2302,US-Mexico Border,2013-04-01,Rail Containers Full,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,4,208,0,1
78893,78893,Naco,Arizona,2603,US-Mexico Border,2013-04-01,Bus Passengers,45,POINT (-109.95 31.33),-109.95,31.33,2013,4,208,0,1
78896,78896,Progreso,Texas,2309,US-Mexico Border,2013-04-01,Pedestrians,66486,POINT (-97.95 26.06),-97.95,26.06,2013,4,208,0,1
78920,78920,Naco,Arizona,2603,US-Mexico Border,2013-04-01,Train Passengers,0,POINT (-109.95 31.33),-109.95,31.33,2013,4,208,0,1
78925,78925,Tecate,California,2505,US-Mexico Border,2013-04-01,Trains,0,POINT (-116.63 32.58),-116.63,32.58,2013,4,208,0,1
78926,78926,Rio Grande City,Texas,2307,US-Mexico Border,2013-04-01,Pedestrians,1580,POINT (-98.8 26.37),-98.8,26.37,2013,4,208,0,1
78927,78927,Del Rio,Texas,2302,US-Mexico Border,2013-04-01,Truck Containers Full,4174,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,4,208,0,1
78981,78981,Calexico East,California,2507,US-Mexico Border,2013-04-01,Personal Vehicles,259615,POINT (-115.39 32.67),-115.39,32.67,2013,4,208,0,1
79007,79007,Tecate,California,2505,US-Mexico Border,2013-04-01,Truck Containers Full,2515,POINT (-116.63 32.58),-116.63,32.58,2013,4,208,0,1
79013,79013,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-04-01,Trucks,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,4,208,0,1
79038,79038,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-04-01,Personal Vehicle Passengers,50193,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,4,208,0,1
79039,79039,Andrade,California,2502,US-Mexico Border,2013-04-01,Rail Containers Empty,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,4,208,0,1
79558,79558,Columbus,New Mexico,2406,US-Mexico Border,2013-03-01,Truck Containers Full,88,POINT (-107.63 31.78),-107.63,31.78,2013,3,207,4,1
80251,80251,Otay Mesa,California,2506,US-Mexico Border,2013-03-01,Rail Containers Empty,442,POINT (-116.94 32.55),-116.94,32.55,2013,3,207,4,1
80496,80496,Hidalgo,Texas,2305,US-Mexico Border,2013-02-01,Bus Passengers,20803,POINT (-98.27 26.1),-98.27,26.1,2013,2,206,4,1
80517,80517,San Luis,Arizona,2608,US-Mexico Border,2013-02-01,Buses,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,2,206,4,1
